constituency_code,candidate,party,constituency,state,votes
S0424,SAHDEO RAM,Bahujan Samaj Party,BATHNAHA,BIHAR,1754
S04145,NOTA,None of the Above,SAHEBPUR KAMAL,BIHAR,1751
S0473,SURENDRA YADAV,Proutist Bloc India,MADHEPURA,BIHAR,1751
S04206,GOPAL VINDA,Independent,CHAINPUR,BIHAR,1747
S0452,AHMAD HUSSIAN,The Plurals Party,BAHADURGANJ,BIHAR,1744
S04134,VIKAS KUMAR,Independent,UJIARPUR,BIHAR,1744
S04218,CHHOTELAL PASWAN,Rashtriya Lok Janshakti Party,MAKHDUMPUR,BIHAR,1733
S04181,INDU DEVI,Bharatiya Momin Front,DIGHA,BIHAR,1732
S04202,AMAR PASWAN,Rashtriya Lok Janshakti Party,RAJPUR,BIHAR,1732
S04129,SHIVESHWAR KUMAR,Independent,MAHNAR,BIHAR,1729
S04119,SABITA DEVI,Independent,GARKHA,BIHAR,1728
S04116,NOTA,None of the Above,TARAIYA,BIHAR,1724
S04214,DIVYA BHARTI,Rashtriya Lok Janshakti Party,ARWAL,BIHAR,1724
S0453,MD FAIZAN AHMAD,Independent,THAKURGANJ,BIHAR,1723
S04140,BIBHA DEVI,Bahujan Samaj Party,HASANPUR,BIHAR,1723
S049,MD ASLAM,Independent,SIKTA,BIHAR,1722
S04122,ROHIT ROY,Independent,SONEPUR,BIHAR,1720
S04133,RAJAN KUMAR,Aam Aadmi Party,SAMASTIPUR,BIHAR,1715
S0429,SHRAVAN SAHNI,Rashtriya Jansambhavna Party,RUNNISAIDPUR,BIHAR,1714
S0485,SANJAY PRASAD OJHA,Independent,BAHADURPUR,BIHAR,1712
S04142,SHATRUDHAN KUMAR,Independent,BACHHWARA,BIHAR,1712
S04167,RABINDRA KUMAR DAS,Bahujan Samaj Party,SURYAGARHA,BIHAR,1709
S0430,SHAMIM ALAM,Rashtriya Lok Janshakti Party,BELSAND,BIHAR,1706
S0453,KARAN LAL GANESH,Bahujan Samaj Party,THAKURGANJ,BIHAR,1706
S04237,PREM KUMAR,Independent,NAWADA,BIHAR,1704
S0446,AANANT KUMAR ROY,Rashtriya Jansambhavna Party,NARPATGANJ,BIHAR,1696
S04129,OM PRABHA KUMARI,Bahujan Samaj Party,MAHNAR,BIHAR,1693
S0443,SUSHIL KUMAR,Bahujan Samaj Party,SUPAUL,BIHAR,1693
S0446,JANARDAN YADAV,Jan Suraaj Party,NARPATGANJ,BIHAR,1688
S04220,SOM PRAKASH,Swaraj Party (Loktantrik),OBRA,BIHAR,1686
S04169,VIRENDRA PASWAN,Independent,SHEIKHPURA,BIHAR,1685
S0421,SUBODH KUMAR,Independent,DHAKA,BIHAR,1685
S04135,BRIJENDU KUMAR SINGH,Hindustani Awam Manch (United),MORWA,BIHAR,1684
S0496,SANTOSH KUMAR,Independent,BARURAJ,BIHAR,1682
S0441,GUNSAGAR SAHU,Proutist Bloc India,NIRMALI,BIHAR,1681
S04124,RAJENDRA PRASAD SINGH,Aam Aadmi Party,LALGANJ,BIHAR,1679
S0449,VISHAL KUMAR ROY,Independent,ARARIA,BIHAR,1676
S0438,KRISHNA NARAYAN JHA,Independent,JHANJHARPUR,BIHAR,1675
S04143,MOHAMMAD SAKIL,Bahujan Samaj Party,TEGHRA,BIHAR,1675
S0424,ARCHANA KUMARI,Independent,BATHNAHA,BIHAR,1673
S0438,OM PRAKASH PODDAR,Independent,JHANJHARPUR,BIHAR,1670
S0452,ROHIT KUMAR JHA,Independent,BAHADURGANJ,BIHAR,1667
S04119,VIGAN MANJHI,Rashtriya Lok Janshakti Party,GARKHA,BIHAR,1660
S0471,MOHAMMAD SAJAM,Independent,BIHARIGANJ,BIHAR,1659
S04112,NAYAN PRASAD,Bharat Ka Kisan Majdoor Party,MAHARAJGANJ,BIHAR,1659
S04238,RAHUL KUMAR,Independent,GOBINDPUR,BIHAR,1657
S0497,NANHAK SAH,Socialist Unity Centre Of India (COMMUNIST),PAROO,BIHAR,1653
S0494,SANJAY KUMAR KEJRIWAL,Independent,MUZAFFARPUR,BIHAR,1651
S04153,SONI BHARTI,Independent,GOPALPUR,BIHAR,1651
S04158,SHANIJ KUMAR,Independent,NATHNAGAR,BIHAR,1648
S0465,HAJI SHAFIQUL HAQUE PRADHAN,Independent,BALRAMPUR,BIHAR,1648
S0419,BRAJBIHARI YADAV,Independent,MOTIHARI,BIHAR,1647
S04175,KUMAR NIRAJ,Rashtriya Lok Janshakti Party,HILSA,BIHAR,1646
S04215,RAUSHAN KUMAR,Independent,KURTHA,BIHAR,1642
S04155,SANJU KUMARI,Independent,KAHALGAON,BIHAR,1640
S04157,BANTY THAKUR,Samata Party,SULTANGANJ,BIHAR,1634
S04210,NOTA,None of the Above,DINARA,BIHAR,1631
S0483,ABHISHEK KUMAR JHA,Mithilawadi party,DARBHANGA,BIHAR,1628
S0416,NITESH KUMAR SINGH,Independent,KALYANPUR,BIHAR,1626
S04239,UMESH PRASAD,Jan Suraaj Party,WARSALIGANJ,BIHAR,1626
S04232,MD. SHAHABUDDIN,Jan Suraaj Party,BELAGANJ,BIHAR,1621
S04214,AMITESH KUMAR,Independent,ARWAL,BIHAR,1617
S0425,MAHENDRA SINGH YADAV,Independent,PARIHAR,BIHAR,1615
S0438,BIRENDRA KUMAR SINGH,Bahujan Samaj Party,JHANJHARPUR,BIHAR,1615
S04202,SHIVJI KUMAR,Janshakti Vikas Party (Democratic),RAJPUR,BIHAR,1609
S04142,AVINASH KUMAR,Aam Aadmi Party,BACHHWARA,BIHAR,1609
S04199,VIKRAMA GOND,Gondvana Gantantra Party,BRAHAMPUR,BIHAR,1605
S04123,GHANSHYAM KUMAR DAHA,Rashtriya Lok Janshakti Party,HAJIPUR,BIHAR,1604
S04131,OM PRAKASH,Independent,KALYANPUR,BIHAR,1603
S04207,ASHA  PASWAN,Rashtriya Lok Janshakti Party,CHENARI,BIHAR,1600
S04113,SHANKAR SHARMA,Independent,EKMA,BIHAR,1600
S04130,MIRA DEVI,Bahujan Samaj Party,PATEPUR,BIHAR,1596
S0435,NOTA,None of the Above,BISFI,BIHAR,1596
S04168,PRAVAL KUMAR,Bahujan Samaj Party,LAKHISARAI,BIHAR,1593
S04188,YUVRAJ KUMAR,Samata Party,PHULWARI,BIHAR,1591
S04161,DR FIROZ ANSARI,Independent,BANKA,BIHAR,1591
S0442,CHANDRA KISHOR YADAV,Jai Hind Party,PIPRA,BIHAR,1589
S04102,PANKAJ PANDEY,Independent,KUCHAIKOTE,BIHAR,1588
S0485,SURESH PRASAD SINGH,Rashtriya Lok Janshakti Party,BAHADURPUR,BIHAR,1586
S04154,SUNIL KUMAR CHOUDHARY,Bahujan Samaj Party,PIRPAINTI,BIHAR,1586
S04238,SUBHASH KUMAR,Jagrook Janta Party,GOBINDPUR,BIHAR,1579
S0496,SANJAY KUMAR PASWAN,Rashtriya Lok Janshakti Party,BARURAJ,BIHAR,1578
S04220,HARISANT KUMAR,Independent,OBRA,BIHAR,1577
S0468,SATYA NARAYAN AGRAWAL,Independent,BARARI,BIHAR,1577
S04117,MADHUBALA GIRI,The Plurals Party,MARHAURA,BIHAR,1577
S04200,RAMPRAVESH SINGH,Independent,BUXAR,BIHAR,1575
S0499,MOHAN MAHATO,Rashtriya Jansambhavna Party,BAIKUNTHPUR,BIHAR,1574
S04164,SUDHIR SINGH,Independent,TARAPUR,BIHAR,1574
S04176,ABHI KUMAR,Vikas Vanchit Insan Party,NALANDA,BIHAR,1574
S04101,BRIJ KISHOR GUPTA,Aam Aadmi Party,GOPALGANJ,BIHAR,1573
S04121,JAVAHIR SINGH,Insaniyat Party,PARSA,BIHAR,1569
S0475,MOHAMMAD NAZIR,Independent,SAHARSA,BIHAR,1567
S0455,RAJESH KUMAR BAITHA,Bahujan Samaj Party,KOCHADHAMAN,BIHAR,1565
S0434,MAHAVIR MANDAL,Samata Party,BABUBARHI,BIHAR,1559
S041,AZHARUDDIN ANSARI,Independent,VALMIKI NAGAR,BIHAR,1554
S04180,ARUN THAKUR,Aam Aadmi Party,BAKHTIARPUR,BIHAR,1553
S04161,NOTA,None of the Above,BANKA,BIHAR,1552
S04240,RAMADHIN PASWAN,Rashtriya Lok Janshakti Party,SIKANDRA,BIHAR,1551
S04167,VIPIN KUMAR,Independent,SURYAGARHA,BIHAR,1547
S04132,KANCHAN KUMARI BHARTI,Bahujan Samaj Party,WARISNAGAR,BIHAR,1547
S04123,ABHISHEK KUMAR,Bahujan Samaj Party,HAJIPUR,BIHAR,1545
S04229,UDAY DAS,Peoples Party of India (Democratic),BODH GAYA,BIHAR,1543
S0426,RISHI KUMAR AGRAWAL,Aam Aadmi Party,SURSAND,BIHAR,1541
S0432,SHUBHADA YADAV,Aam Aadmi Party,BENIPATTI,BIHAR,1536
S04226,KARAN RAJ,Moulik Adhikar Party,SHERGHATI,BIHAR,1535
S046,CHITRANJAN KUMAR PATEL,Independent,NAUTAN,BIHAR,1533
S04236,DINANATH THAKUR,Rashtriya Lok Janshakti Party,HISUA,BIHAR,1532
S04153,BHARAT BHUSHAN GANPATI,Lok Shakti Party (Loktantrik),GOPALPUR,BIHAR,1529
S04125,ANAND KUMAR,Independent,VAISHALI,BIHAR,1528
S04138,NEEL KAMAL,Janshakti Janta Dal,BIBHUTIPUR,BIHAR,1518
S042,VASHISHTHA PASWAN,Suheldev Bharatiya Samaj Party,RAMNAGAR,BIHAR,1517
S04159,ROSHAN KUMAR SINGH,Bahujan Samaj Party,AMARPUR,BIHAR,1515
S0483,ASHISH RANJAN,Aam Janta Pragati Party,DARBHANGA,BIHAR,1513
S0418,HARISHCHANDRA KUMAR PRASAD,Bahujan Samaj Party,MADHUBAN,BIHAR,1508
S0436,RAJIV KUMAR JHA,Right to Recall Party,MADHUBANI,BIHAR,1507
S04115,RAJESH KUMAR SINGH,Independent,BANIAPUR,BIHAR,1506
S04117,ABHISHEK RANJAN,Independent,MARHAURA,BIHAR,1506
S04236,SUNIL KUMAR,Bahujan Samaj Party,HISUA,BIHAR,1503
S0490,JITENDRA PRASAD,Rashtriya Jansambhavna Party,MINAPUR,BIHAR,1502
S0450,SANJAY KUMAR THAKUR,Independent,JOKIHAT,BIHAR,1502
S0454,NOTA,None of the Above,KISHANGANJ,BIHAR,1498
S04137,AJAY KUMAR BULGANIN,Janshakti Janta Dal,MOHIUDDINNAGAR,BIHAR,1498
S04228,INDRADEV PASWAN,Rashtriya Jansambhavna Party,BARACHATTI,BIHAR,1496
S0422,SANJAY SANGHARSH SINGH,Independent,SHEOHAR,BIHAR,1489
S04141,RAM SWARTH PRASAD,Independent,CHERIA,BIHAR,1486
S04136,RAM SAGAR ROY,Apna Kisan Party,SARAIRANJAN,BIHAR,1484
S0481,RAJIPAL JHA,Aam Aadmi Party,ALINAGAR,BIHAR,1484
S0469,RAVINDRA KUMAR,Bahujan Samaj Party,KORHA,BIHAR,1469
S0485,ANJU DEVI,Bhagidari Party(P),BAHADURPUR,BIHAR,1468
S0483,NOTA,None of the Above,DARBHANGA,BIHAR,1468
S04140,CHANDRA MOHAN KUMAR,Jagrook Janta Party,HASANPUR,BIHAR,1467
S04200,MANOJ KUMAR,Independent,BUXAR,BIHAR,1465
S0484,JAGNNATH SINGH,Janshakti Janta Dal,HAYAGHAT,BIHAR,1465
S0422,AMRENDRA KUMAR,Bajjikanchal Vikas Party,SHEOHAR,BIHAR,1464
S04182,NOTA,None of the Above,BANKIPUR,BIHAR,1464
S04215,VINOD KUMAR,Independent,KURTHA,BIHAR,1464
S04138,AWADHESH KUMAR,Bahujan Samaj Party,BIBHUTIPUR,BIHAR,1462
S04239,AKHLAQUR RAHMAN MALLICK,Rashtriya Secular Majlis Party,WARSALIGANJ,BIHAR,1462
S0410,DHURENDRA KUMAR,Independent,RAXAUL,BIHAR,1460
S04155,BHAVESH KUMAR,Bahujan Samaj Party,KAHALGAON,BIHAR,1453
S0468,RAJ KISHOR YADAV,Independent,BARARI,BIHAR,1453
S04207,PRAMHANSH KUMAR,Independent,CHENARI,BIHAR,1452
S04214,NOTA,None of the Above,ARWAL,BIHAR,1451
S0450,ROZI BANO,Bahujan Samaj Party,JOKIHAT,BIHAR,1450
S04170,SANJAY KUMAR PRABHAT,Independent,BARBIGHA,BIHAR,1446
S04163,AJAY SHARMA,Jagrook Janta Party,BELHAR,BIHAR,1445
S04215,UMA SHANKAR SHARAN,Aam Aadmi Party,KURTHA,BIHAR,1444
S04239,NAYAN KUMAR,Independent,WARSALIGANJ,BIHAR,1443
S0430,SHYAM BABU SINGH,Independent,BELSAND,BIHAR,1442
S0465,SHAKIR ALAM,Independent,BALRAMPUR,BIHAR,1442
S04195,MUKESH KUMAR RAM,Bahujan Samaj Party,AGIAON,BIHAR,1440
S04125,RAMEKBAL SINGH,Rashtriya Lok Janshakti Party,VAISHALI,BIHAR,1439
S0417,KUNDAN KUMAR,Bharat Jan Jagran Dal,PIPRA,BIHAR,1439
S04214,MANOJ KUMAR SANTOSH,Independent,ARWAL,BIHAR,1439
S0465,PRIYA KUMARI ROY,Bahujan Samaj Party,BALRAMPUR,BIHAR,1438
S0476,RAJKUMAR SADA,Independent,SIMRI BAKHTIARPUR,BIHAR,1436
S0462,NOTA,None of the Above,PURNIA,BIHAR,1436
S04168,UMA SHANKAR YADAV,Vishvas Yogya Party,LAKHISARAI,BIHAR,1435
S04163,MEHAKK ANJUM,Independent,BELHAR,BIHAR,1433
S04144,RAKESH KUMAR,Independent,MATIHANI,BIHAR,1432
S04121,RAMAISHWAR PRASAD RAY,Independent,PARSA,BIHAR,1431
S04215,ARUN KUMAR ALIAS ARUN KUSHWAHA,Rashtriya Lok Samta Party,KURTHA,BIHAR,1428
S04119,NAGENDRA RAM,Republican Party of India (A),GARKHA,BIHAR,1428
S04222,PUSHP LATA DEVI,Independent,KUTUMBA,BIHAR,1427
S04141,RAKESH KUMAR,Rashtriya Jan Vikas Party,CHERIA,BIHAR,1427
S04166,GOPAL KUMAR,Aam Aadmi Party,JAMALPUR,BIHAR,1425
S04231,MANOJ KUMAR BHARTI,Independent,TIKARI,BIHAR,1425
S04158,JAI PRAKASH MANDAL,Independent,NATHNAGAR,BIHAR,1423
S04147,KIRAN KUMARI,Independent,BAKHRI,BIHAR,1423
S0480,IMTIYAZ AHMAD,Independent,BENIPUR,BIHAR,1422
S04210,RAMA KANT RAM,Independent,DINARA,BIHAR,1422
S04190,MRITUNJAY KUMAR,Independent,PALIGANJ,BIHAR,1422
S04227,RAMBALI RISHIASHAN,Independent,IMAMGANJ,BIHAR,1420
S0453,MUSHTAQUE,Independent,THAKURGANJ,BIHAR,1419
S04210,MUNNA SINGH,Independent,DINARA,BIHAR,1417
S0436,MIHIR KUMAR JHA ALIAS MAHADEO JHA,Independent,MADHUBANI,BIHAR,1414
S04222,ANGAD KUMAR,Gana Suraksha Party,KUTUMBA,BIHAR,1412
S04129,VIPIN KUMAR,Aam Aadmi Party,MAHNAR,BIHAR,1407
S0469,KAPILDEV PASWAN,Independent,KORHA,BIHAR,1405
S04114,SURESH KUMAR RAM,Independent,MANJHI,BIHAR,1405
S04141,RAJ KUMAR,Bhagidari Party(P),CHERIA,BIHAR,1404
S04127,KRISHNA MOHAN PASWAN,Bahujan Samaj Party,RAJA PAKAR,BIHAR,1404
S0443,VINDESHWARI PRASAD,Proutist Sarva Samaj,SUPAUL,BIHAR,1404
S0483,PUSHPAM PRIYA,The Plurals Party,DARBHANGA,BIHAR,1403
S04220,SHIV NATH SAV,Independent,OBRA,BIHAR,1398
S04241,RAMASHISH YADAV,Aam Aadmi Party,JAMUI,BIHAR,1396
S04172,VALARAM DAS,Bahujan Samaj Party,BIHARSHARIF,BIHAR,1396
S0437,SIYARAM SADAY,Bahujan Samaj Party,RAJNAGAR,BIHAR,1394
S04241,MAHAVIR YADAV,Bahujan Samaj Party,JAMUI,BIHAR,1392
S04178,ANIL KUMAR,Independent,MOKAMA,BIHAR,1390
S0427,RANDHIR KUMAR,Aam Aadmi Party,BAJPATTI,BIHAR,1389
S04202,RAM LAL RAM,Independent,RAJPUR,BIHAR,1387
S0476,SUNITA DEVI,Bahujan Samaj Party,SIMRI BAKHTIARPUR,BIHAR,1387
S04181,KUSUMLATA VERMA,Independent,DIGHA,BIHAR,1382
S04236,AJAD GEETA PRASAD SHARMA,Independent,HISUA,BIHAR,1381
S0439,SWAMI SURESHANAND,Rashtriya Jansambhavna Party,PHULPARAS,BIHAR,1381
S04211,DHANANJAY PASWAN,Suheldev Bharatiya Samaj Party,NOKHA,BIHAR,1381
S04111,RAVI BHUSHAN GUPTA,Aam Aadmi Party,GORIAKOTHI,BIHAR,1379
S04113,UMESH KUMAR RAJBHAR,Suheldev Bharatiya Samaj Party,EKMA,BIHAR,1378
S04161,AVINASH KUMAR,Independent,BANKA,BIHAR,1375
S04126,RAJU MAHTO,Bhartiya Sarthak Party,MAHUA,BIHAR,1372
S04219,SONU KUMAR,Jagrook Janta Party,GOH,BIHAR,1371
S0454,PRADEEP RAVIDAS,Bahujan Samaj Party,KISHANGANJ,BIHAR,1369
S0432,GHATA DEWANGAN,Bahujan Samaj Party,BENIPATTI,BIHAR,1368
S04127,SANJEEV CHOWDHARY,The Plurals Party,RAJA PAKAR,BIHAR,1365
S0483,SUJEET KUMAR CHAUDHARY,Independent,DARBHANGA,BIHAR,1363
S0422,PRAKASH KUMAR,Independent,SHEOHAR,BIHAR,1363
S0436,SUNENDRA KANT KARI,Samata Party,MADHUBANI,BIHAR,1363
S0425,CHANDRABHUSHAN KUMAR,Independent,PARIHAR,BIHAR,1362
S04114,PRATIBHA DEVI,Suheldev Bharatiya Samaj Party,MANJHI,BIHAR,1362
S04185,JIYA SINGH LUCY,Adarsh Jankalyan Dal,FATUHA,BIHAR,1358
S04193,KISUN PRASAD,Independent,BARHARA,BIHAR,1357
S04117,MANEGAR RAY,Independent,MARHAURA,BIHAR,1357
S04200,NOTA,None of the Above,BUXAR,BIHAR,1356
S04154,SAHDEV KUMAR,Peoples Party of India (Democratic),PIRPAINTI,BIHAR,1355
S04215,VIKASH KUMAR,Independent,KURTHA,BIHAR,1353
S04179,MADHUKAR JAY VIJAY,Aam Aadmi Party,BARH,BIHAR,1353
S04240,UDAY RAVIDAS,Independent,SIKANDRA,BIHAR,1349
S04140,SWETANK ANAND,Independent,HASANPUR,BIHAR,1349
S0469,VINOD KUMAR MIRDHA,Independent,KORHA,BIHAR,1346
S04228,VINAY PASWAN,Independent,BARACHATTI,BIHAR,1346
S04144,DEVANAND RAUT,Samata Party,MATIHANI,BIHAR,1345
S04155,NIRMAL KUMAR,Akhand Bhartiya Yuva Party,KAHALGAON,BIHAR,1345
S0441,PRABHU RAM,Bahujan Samaj Party,NIRMALI,BIHAR,1344
S04233,VIDYABHUSHAN KUMAR,Independent,ATRI,BIHAR,1343
S04179,AMITABH BACHCHAN,Rashtriya Sanatan Party,BARH,BIHAR,1340
S04186,RAGHUVEER MAHTO,Rashtriya Jansambhavna Party,DANAPUR,BIHAR,1340
S04223,LOKNATH SINGH,Independent,AURANGABAD,BIHAR,1335
S0428,RAJ NARAYAN SAH,Bahujan Samaj Party,SITAMARHI,BIHAR,1334
S04188,ANIL DAS,Independent,PHULWARI,BIHAR,1333
S0435,ARVIND KUMAR MISHRA,Aam Aadmi Party,BISFI,BIHAR,1331
S04195,BARUN DEO,Janshakti Janta Dal,AGIAON,BIHAR,1326
S0448,SUBHASH CHANDRA AGRAWAL,Independent,FORBESGANJ,BIHAR,1325
S04128,RAJU KUMAR,Aam Aadmi Party,RAGHOPUR,BIHAR,1322
S04206,NOTA,None of the Above,CHAINPUR,BIHAR,1321
S04129,NOTA,None of the Above,MAHNAR,BIHAR,1321
S04184,MD SHABAB RAHBAR,Rashtriya Jansambhavna Party,PATNA SAHIB,BIHAR,1318
S04116,LALU PRASAD YADAV,Independent,TARAIYA,BIHAR,1316
S04234,PREM KUMAR,Janshakti Janta Dal,WAZIRGANJ,BIHAR,1316
S04170,MURARI KUMAR,Bahujan Samaj Party,BARBIGHA,BIHAR,1313
S0460,VIKASH KUMAR MANDAL,Aam Aadmi Party,RUPAULI,BIHAR,1310
S04226,SHAVINA PRAVIN,Independent,SHERGHATI,BIHAR,1309
S04138,AMARJEET KUMAR,Independent,BIBHUTIPUR,BIHAR,1308
S04166,KAPIL DEO DAS,Bahujan Samaj Party,JAMALPUR,BIHAR,1307
S04211,ARVIND KUMAR,Bhartiya Lok Chetna Party,NOKHA,BIHAR,1307
S04177,DHANANJAY KUMAR,Vikas Vanchit Insan Party,HARNAUT,BIHAR,1304
S048,SATISH KUMAR,Sudharwadi Party,BETTIAH,BIHAR,1300
S04132,SHAKTI KUMAR SAHNI,Right to Recall Party,WARISNAGAR,BIHAR,1299
S04236,ANIL KUMAR,Indian National Socialistic Action Forces,HISUA,BIHAR,1299
S04192,AJAY KUMAR PATHAK,Akhil Bharatiya Jan Sangh,SANDESH,BIHAR,1293
S04110,VIJAY KUMAR YADAW,Bahujan Samaj Party,BARHARIA,BIHAR,1291
S04188,MAHESH PASWAN,Bhartiya Lok Chetna Party,PHULWARI,BIHAR,1291
S04162,SOBAN MURMOO,Independent,KATORIA,BIHAR,1290
S04135,SANTHOSH RAI,Bahujan Samaj Party,MORWA,BIHAR,1288
S0440,KAPILESHWAR YADAV,Peoples Party of India (Democratic),LAUKAHA,BIHAR,1288
S04143,AVADHESH KUMAR,Janta Kranti Party (Rashtravadi),TEGHRA,BIHAR,1288
S0429,SUJAY KUMAR YADAV,Independent,RUNNISAIDPUR,BIHAR,1287
S04119,NEERAJ RAM,Independent,GARKHA,BIHAR,1287
S04145,VISHWAJEET KUMAR ALIAS VIKAS,Independent,SAHEBPUR KAMAL,BIHAR,1285
S04164,SHAMBHU SHANKAR,Independent,TARAPUR,BIHAR,1284
S04161,KUNDAN KUMAR ROY,Rashtriya Lok Janshakti Party,BANKA,BIHAR,1283
S0427,SUSHIL RAJ,Bhartiya Sarthak Party,BAJPATTI,BIHAR,1283
S04140,ASHWINI KUMAR,The Plurals Party,HASANPUR,BIHAR,1282
S04200,VISHWAMITRA KAHAR,Independent,BUXAR,BIHAR,1281
S04183,NOTA,None of the Above,KUMHRAR,BIHAR,1278
S0473,SANJAY YADAV,Janshakti Janta Dal,MADHEPURA,BIHAR,1278
S04143,KEDARNATH BHASKAR,Independent,TEGHRA,BIHAR,1275
S0432,LALITA DEVI,Peoples Party of India (Democratic),BENIPATTI,BIHAR,1274
S04216,BABLU KUMAR,Independent,JEHANABAD,BIHAR,1274
S0468,DWARIKA MANDAL,Bahujan Samaj Party,BARARI,BIHAR,1271
S04232,RAHUL RANJAN,Independent,BELAGANJ,BIHAR,1268
S04207,NEHA KUMARI,Independent,CHENARI,BIHAR,1268
S04173,ANJALI ROY,Independent,RAJGIR,BIHAR,1266
S0438,RAMNARAYAN SAHU,Vanchit Adhikar Party,JHANJHARPUR,BIHAR,1265
S0466,PREM KUMAR MANDAL,Bahujan Samaj Party,PRANPUR,BIHAR,1265
S04243,NARESH KUMAR SHARMA,Jagrook Janta Party,CHAKAI,BIHAR,1265
S0466,SATYA NARAYAN MANDAL,Independent,PRANPUR,BIHAR,1263
S0466,MANOJ MURMU,Independent,PRANPUR,BIHAR,1263
S0485,UMESH CHOUDHARY,Independent,BAHADURPUR,BIHAR,1262
S04130,SUNAINA DEVI,Independent,PATEPUR,BIHAR,1260
S04226,SARJU DAS JEE MAHARAJ,Independent,SHERGHATI,BIHAR,1259
S04113,JITENDRA KUMAR KANNAUJ,Independent,EKMA,BIHAR,1257
S0431,VIVEK KUMAR JHA,Rashtrawadi Janlok Party (Satya),HARLAKHI,BIHAR,1252
S0442,DUKHI LAL YADAV,Socialist Party (India),PIPRA,BIHAR,1252
S04157,RAHUL KUMAR,Independent,SULTANGANJ,BIHAR,1251
S04240,SANGEETA PASWAN,Independent,SIKANDRA,BIHAR,1251
S04241,RUPESH SINGH,Independent,JAMUI,BIHAR,1251
S0460,NEELAM DEVI,Independent,RUPAULI,BIHAR,1251
S0469,WAKIL DAS,Independent,KORHA,BIHAR,1248
S0445,SIKANDRA KUMAR MANDAL,Bahujan Samaj Party,CHHATAPUR,BIHAR,1247
S0442,TRIBHUWAN KUMAR,Samata Party,PIPRA,BIHAR,1246
S0487,ROHIT KUMAR,Bahujan Samaj Party,JALE,BIHAR,1246
S04157,SUNIL KUMAR,Socialist Unity Centre Of India (COMMUNIST),SULTANGANJ,BIHAR,1245
S04137,AMRENDRA KUMAR YADAV,Bahujan Samaj Party,MOHIUDDINNAGAR,BIHAR,1244
S04163,UMESH YADAV,Independent,BELHAR,BIHAR,1243
S0452,MD MASOOM RAZA,Aam Aadmi Party,BAHADURGANJ,BIHAR,1240
S04152,KISHOR KUMAR,Independent,BIHPUR,BIHAR,1239
S043,DILSHAD AHMAD,Fauji Janta Party,NARKATIAGANJ,BIHAR,1238
S0495,RANJIT KUMAR JHA ALIAS PINAKI JHA,Independent,KANTI,BIHAR,1237
S04152,KRISHNA KUMAR MANDAL,Bahujan Samaj Party,BIHPUR,BIHAR,1236
S04122,SURENDRA PRASAD YADAV,Janshakti Janta Dal,SONEPUR,BIHAR,1235
S04160,JITENDRA KUMAR,Rashtriya Lok Janshakti Party,DHORAIYA,BIHAR,1231
S0429,PRAMOD KUMAR,Janshakti Janta Dal,RUNNISAIDPUR,BIHAR,1231
S0458,MUZAMMIL HASAN MAZHARI,Social Democratic Party Of India,KASBA,BIHAR,1229
S04162,DHENA SOREN,Socialist Unity Centre Of India (COMMUNIST),KATORIA,BIHAR,1228
S0488,UMESH PRASAD SINGH,Janshakti Janta Dal,GAIGHAT,BIHAR,1226
S0462,LAKHENDAR SAH,Independent,PURNIA,BIHAR,1225
S04140,IMTIYAZ ALAM RAMZAN ALI SHAIKH,Socialist Party (India),HASANPUR,BIHAR,1223
S04233,SUBHASH KUMAR SINHA,Independent,ATRI,BIHAR,1223
S04196,SANJAY KUMAR SHARMA,Aam Aadmi Party,TARARI,BIHAR,1223
S04206,AKASH RANJAN,Independent,CHAINPUR,BIHAR,1219
S0426,ANIL KUMAR,Bahujan Samaj Party,SURSAND,BIHAR,1218
S0493,SUMIT KUMAR JHA,Independent,KURHANI,BIHAR,1209
S04184,RANDHIR KUMAR,Bahujan Samaj Party,PATNA SAHIB,BIHAR,1207
S0477,PRIYANKA ANAND,Bahujan Samaj Party,MAHISHI,BIHAR,1207
S0478,GANGA PASWAN,Independent,KUSHESHWAR ASTHAN,BIHAR,1206
S04213,MANTU CHOUDHARY,Independent,KARAKAT,BIHAR,1206
S04235,RANJIT KUMAR,Aam Aadmi Party,RAJAULI,BIHAR,1206
S0463,AHMAD RAZA,All India Majlis-E-Inquilab-E-Millat,KATIHAR,BIHAR,1205
S043,RAJENDRA PRASAD YADAV,Independent,NARKATIAGANJ,BIHAR,1205
S04156,NISHA BHARTI,Independent,BHAGALPUR,BIHAR,1204
S0477,SUSHIL KUMAR RAJAK,Independent,MAHISHI,BIHAR,1201
S04215,NIRAJ KUMAR,Independent,KURTHA,BIHAR,1201
S04150,AVDESH KUMAR PANDIT,Bhagidari Party(P),BELDAUR,BIHAR,1201
S0478,JEEBACHH KUMAR HAJARI,Independent,KUSHESHWAR ASTHAN,BIHAR,1201
S0495,VIVEK KUMAR,Bahujan Samaj Party,KANTI,BIHAR,1200
S0484,IRSHAD ALI,Desh Janhit Party,HAYAGHAT,BIHAR,1200
S0495,LAL BABU ROY,Socialist Unity Centre Of India (COMMUNIST),KANTI,BIHAR,1197
S0446,AKHILESH KUMAR,Independent,NARPATGANJ,BIHAR,1196
S0452,MOHAMMAD KAUSAR PERWEZ,Independent,BAHADURGANJ,BIHAR,1195
S0424,BRAJESH PASWAN,Independent,BATHNAHA,BIHAR,1194
