constituency_code,candidate,party,constituency,state,votes
S22204,MAHENDRAN. M,Independent,SATTUR,TAMIL NADU,231
S2253,SRINIVASAN.K,Independent,KRISHNAGIRI,TAMIL NADU,231
S2248,SRINATH,Independent,AMBUR,TAMIL NADU,231
S2247,ANBARASU.P,Aanaithinthiya Jananayaka Pathukappu Kazhagam,VANIYAMBADI,TAMIL NADU,231
S2295,GOPALAN G,Independent,PARAMATHI-VELUR,TAMIL NADU,231
S2274,NAGARAJAN P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,VILUPPURAM,TAMIL NADU,231
S22195,CHELLADURAI. R,Naam Indiar Party,THIRUPARANKUNDRAM,TAMIL NADU,231
S2230,R.RAJKUMAR,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,PALLAVARAM,TAMIL NADU,231
S22136,BALSAMY. B,Naadaalum Makkal Katchi,KRISHNARAYAPURAM,TAMIL NADU,230
S22129,K. JAYAPRAKASH,Puthiya Tamilagam,ATHOOR,TAMIL NADU,230
S22217,SUBBULAKSHMI. S,Naam Indiar Party,OTTAPIDARAM,TAMIL NADU,230
S22224,ATHISAYA PNDIYAN. V.,Independent,TIRUNELVELI,TAMIL NADU,230
S2212,AGNI AALVAR,Independent,PERAMBUR,TAMIL NADU,230
S22144,RAMPRASAD. N,Independent,MANACHANALLUR,TAMIL NADU,230
S22209,KARTHIK VANI. B,Independent,PARAMAKUDI,TAMIL NADU,230
S2238,N. LAKSHMIPATHY,Tamizhaga Vaazhvurimai Katchi,ARAKKONAM,TAMIL NADU,229
S22211,C. PARIRAJAN,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,RAMANATHAPURAM,TAMIL NADU,229
S2241,S.MUNISAMY,Anti Corruption Dynamic Party,RANIPET,TAMIL NADU,229
S2267,SARAVANAN. S,Independent,ARANI,TAMIL NADU,229
S22232,DR. KRISHNA PRASAD. B,Independent,PADMANABHAPURAM,TAMIL NADU,229
S22205,SURESH K,Bahujan Samaj Party,SIVAKASI,TAMIL NADU,229
S22136,PRASANTH. D,Independent,KRISHNARAYAPURAM,TAMIL NADU,228
S22181,MUTHUKARUPPAN.CN,Party for the Rights of Other backward Classes,THIRUMAYAM,TAMIL NADU,228
S22121,MURUGAN.O,Ganasangam Party of India,SINGANALLUR,TAMIL NADU,228
S2264,JANAKIRAMAN.R,Aanaithinthiya Jananayaka Pathukappu Kazhagam,KILPENNATHUR,TAMIL NADU,228
S2241,S.JAYAPRAKASH,Independent,RANIPET,TAMIL NADU,228
S22123,M. JAYAPRATHAP,Independent,POLLACHI,TAMIL NADU,227
S22125,RAMASAMY S.,Independent,UDUMALAIPETTAI,TAMIL NADU,227
S2225,VIJAYALAKSHMI. P,Independent,MYLAPORE,TAMIL NADU,227
S22100,R.NATARAJAN,Independent,MODAKKURICHI,TAMIL NADU,227
S2299,A. RAMU,Independent,ERODE,TAMIL NADU,227
S2298,M.KAMAL KUMAR,Vishwa Tamil Kazhagam,ERODE,TAMIL NADU,227
S2246,A.RAJESH,Independent,GUDIYATTAM,TAMIL NADU,227
S2245,JAYASHANKAR. J,Independent,KILVAITHINANKUPPAM,TAMIL NADU,227
S224,G. RAJENDIRAN,Independent,THIRUVALLUR,TAMIL NADU,227
S22136,SAKTHIVEL. A,Independent,KRISHNARAYAPURAM,TAMIL NADU,226
S22209,MUTHTHIAH. M,Independent,PARAMAKUDI,TAMIL NADU,225
S22152,SIDHARTHAN.S,Desiya Makkal Sakthi Katchi,VRIDDHACHALAM,TAMIL NADU,225
S22215,VENKATESH PERUMAL. S,Independent,TIRUCHENDUR,TAMIL NADU,225
S2294,NATARAJAN M,Independent,NAMAKKAL,TAMIL NADU,225
S228,V. RAMKUMAR,India Suyarajya Party,AMBATTUR,TAMIL NADU,224
S2268,VENKATESAN. V,Anaithindia Samudaya Munnetra Kazhagam,CHEYYAR,TAMIL NADU,224
S226,C.S. Karnan,Anti Corruption Dynamic Party,AVADI,TAMIL NADU,224
S22222,R. RAMKUMAR,Independent,TENKASI,TAMIL NADU,224
S22169,RAJASEKAR. R,Independent,NANNILAM,TAMIL NADU,224
S2257,PERUMAL MUNUSAMY. M.,Independent,PALACODU,TAMIL NADU,223
S2279,GANGASEKAR A,MAKKAL SAKTHI KATCHI,SANKARAPURAM,TAMIL NADU,223
S22100,M.RAVIKUMAR,Ganasangam Party of India,MODAKKURICHI,TAMIL NADU,223
S22228,MANIKANDAN.L,Independent,RADHAPURAM,TAMIL NADU,223
S22186,RAJKUMAR C,Party for the Rights of Other backward Classes,SIVAGANGA,TAMIL NADU,223
S2285,SARAVANAKUMAR. M,Independent,METTUR,TAMIL NADU,223
S22211,PULLANI,Independent,RAMANATHAPURAM,TAMIL NADU,223
S22185,PIRAMAN. P,Independent,TIRUPPATTUR,TAMIL NADU,223
S2217,M. JAYARAJKUMAR,Bahujan Samaj Party,ROYAPURAM,TAMIL NADU,222
S221,D.DINESH,Independent,GUMMIDIPOONDI,TAMIL NADU,222
S22224,VELAYUTHAM. P.,Independent,TIRUNELVELI,TAMIL NADU,221
S22226,V.GEORGE,Independent,PALAYAMKOTTAI,TAMIL NADU,221
S2236,ANBU.V,Independent,UTHIRAMERUR,TAMIL NADU,221
S22153,CHEZHIYAN.G,Independent,NEYVELI,TAMIL NADU,221
S22198,PANDIDURAI.P,Independent,ANDIPATTI,TAMIL NADU,220
S2281,MARIMUTHU. S,Puthiya Tamilagam,GANGAVALLI,TAMIL NADU,220
S22143,DHANAMOORTHY .R,Independent,LALGUDI,TAMIL NADU,220
S2263,PALANI. N,Independent,TIRUVANNAMALAI,TAMIL NADU,219
S2280,SELVARAJ M,Independent,KALLAKURICHI,TAMIL NADU,219
S22169,TAMILSELVAN. M,Puthiya Tamilagam,NANNILAM,TAMIL NADU,219
S22139,KARTHICK.S,Independent,SRIRANGAM,TAMIL NADU,218
S22113,K.VENKADASWAMY,Independent,TIRUPPUR,TAMIL NADU,218
S22179,THIRUMURUGAN. K,Independent,VIRALIMALAI,TAMIL NADU,218
S22189,ARUN PANDIAN A J,Independent,MADURAI EAST,TAMIL NADU,217
S221,V.SUDHAKAR,Independent,GUMMIDIPOONDI,TAMIL NADU,217
S22160,TAMILVENTHAN.R,Independent,SIRKAZHI,TAMIL NADU,217
S22233,MOHAN KUMAR M,All India Jananayaka Makkal Kazhagam,VILAVANCODE,TAMIL NADU,217
S2277,SENTHIL P,Independent,ULUNDURPETTAI,TAMIL NADU,217
S22137,T.SELVARAJ,Independent,KULITHALAI,TAMIL NADU,217
S2237,M. NANDHAKUMAR,Anti Corruption Dynamic Party,KANCHEEPURAM,TAMIL NADU,217
S2261,SAMPATH. C,Independent,HARUR,TAMIL NADU,217
S2244,V.S.VENKATESH,Aanaithinthiya Jananayaka Pathukappu Kazhagam,ANAIKATTU,TAMIL NADU,217
S22184,RAMU. M,Independent,KARAIKUDI,TAMIL NADU,216
S22184,SURESH. V,Independent,KARAIKUDI,TAMIL NADU,216
S2249,CHENNA KESAVAN C,Independent,JOLARPET,TAMIL NADU,216
S22221,PARTHIPAN. V,Independent,KADAYANALLUR,TAMIL NADU,216
S2217,M DHINAKARAN,Independent,ROYAPURAM,TAMIL NADU,216
S22116,PAPPA MUTHULAKSHMI.P.,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,SULUR,TAMIL NADU,216
S22128,RAGHUNATH. K,Independent,ODDANCHATRAM,TAMIL NADU,216
S2212,VIJAY,All India Jananayaka Makkal Kazhagam,PERAMBUR,TAMIL NADU,216
S22119,SHAJAHAN.S,Tamizhaga Vaazhvurimai Katchi,THONDAMUTHUR,TAMIL NADU,215
S2282,PALANIYAMMAL. S.,Desiya Makkal Sakthi Katchi,ATTUR,TAMIL NADU,215
S2240,DHANANCHEZHIYAN,Independent,KATPADI,TAMIL NADU,215
S2259,ARUMUGAM. MUNI.,Independent,DHARMAPURI,TAMIL NADU,215
S2254,SENTHILKUMAR.R,Tamil Nadu Ilangyar Katchi,VEPPANAHALLI,TAMIL NADU,215
S22219,K. SUBBURAJ,Independent,SANKARANKOVIL,TAMIL NADU,215
S22210,K KALEESWARAN,Tamizhaga Vaazhvurimai Katchi,TIRUVADANAI,TAMIL NADU,215
S22112,SATHIYARASU. R,Independent,AVANASHI,TAMIL NADU,215
S22179,BALAVEL MURUGESAN. T,Independent,VIRALIMALAI,TAMIL NADU,215
S2286,ELUMALAI. P,Independent,EDAPPADI,TAMIL NADU,215
S22127,BALACHANDRAN. M,Independent,PALANI,TAMIL NADU,214
S2227,S. KARTHIK,Independent,SHOZHINGANALLUR,TAMIL NADU,214
S2288,MANOHAR.C,Independent,SALEM,TAMIL NADU,214
S22155,R. VEERAMANI,Independent,CUDDALORE,TAMIL NADU,214
S22113,PY.DHATCHINAMURTHY,Tamizhaga Vaazhvurimai Katchi,TIRUPPUR,TAMIL NADU,214
S22201,MUTHUSELVAM G.,Independent,CUMBUM,TAMIL NADU,214
S2294,ABINESHKUMAR T,Independent,NAMAKKAL,TAMIL NADU,213
S2247,RAJESH.T,Independent,VANIYAMBADI,TAMIL NADU,213
S2294,GANDHIAN RAMESH T,Ahimsa Socialist Party,NAMAKKAL,TAMIL NADU,213
S22146,N. MUTHAZHAGU,Independent,THURAIYUR,TAMIL NADU,213
S22205,RAMESH P,Independent,SIVAKASI,TAMIL NADU,213
S2261,MANILA. S,Tamizhaga Vaazhvurimai Katchi,HARUR,TAMIL NADU,213
S2263,ANANTH. A. M,Independent,TIRUVANNAMALAI,TAMIL NADU,212
S2236,MAHESWARI.J,Independent,UTHIRAMERUR,TAMIL NADU,212
S2281,KANNAN. S,Independent,GANGAVALLI,TAMIL NADU,212
S22136,SENTHIL. P.M,Independent,KRISHNARAYAPURAM,TAMIL NADU,212
S2230,G.JOHN PANDIAN,Independent,PALLAVARAM,TAMIL NADU,212
S2283,VIJAYAKUMAR. N,Independent,YERCAUD,TAMIL NADU,211
S22155,R.RAMACHANDRAN,Independent,CUDDALORE,TAMIL NADU,211
S2211,D.PRABHU,Independent,DR.RADHAKRISHNAN NAGAR,TAMIL NADU,211
S22134,SAKTHIVEL. R,Viduthalai Kalam Katchi,ARAVAKURICHI,TAMIL NADU,211
S22158,MANIMARAN. D,Independent,CHIDAMBARAM,TAMIL NADU,211
S22132,NAGARAJ. N,Independent,DINDIGUL,TAMIL NADU,211
S2229,G. RAJATHI,Independent,SRIPERUMBUDUR,TAMIL NADU,211
S22104,PERUMAL. V.M,Independent,BHAVANI,TAMIL NADU,210
S223,KRISHNAMOORTHY.K,Independent,TIRUTTANI,TAMIL NADU,210
S22186,KALEESWARAN M,Independent,SIVAGANGA,TAMIL NADU,210
S22148,UDHAYASURIYAN. T,Independent,KUNNAM,TAMIL NADU,210
S22183,ARUNAGIRI . M,Independent,ARANTHANGI,TAMIL NADU,210
S22180,KANGATHARAN .P,Independent,PUDUKKOTTAI,TAMIL NADU,210
S2252,D. GOVINDARAJAN,Independent,BARGUR,TAMIL NADU,210
S22224,MURUGAN. P.,Thamizhaka Padaippalar Makkal Katchi,TIRUNELVELI,TAMIL NADU,210
S22210,MS ABDUL BAKKI,Independent,TIRUVADANAI,TAMIL NADU,209
S22230,SUYAMBULINGAM A,Independent,NAGERCOIL,TAMIL NADU,209
S2258,MANIVANNAN. S.,Independent,PENNAGARAM,TAMIL NADU,209
S2216,DR.N. GUNASEKAR,Republican Party of India (Athawale),EGMORE,TAMIL NADU,209
S2278,VINOTH S,Independent,RISHIVANDIYAM,TAMIL NADU,208
S2272,VISWANATHAN. S.A,Independent,TINDIVANAM,TAMIL NADU,208
S22212,K.MURUGAN,Independent,MUDHUKULATHUR,TAMIL NADU,208
S2250,KALASTHIRI. S,All India Uzhavargal Uzhaippalargal Katchi,TIRUPPATTUR,TAMIL NADU,208
S22216,SUBRAMANIAN. M,Puthiya Makkal Tamil Desam Katchi,SRIVAIKUNTAM,TAMIL NADU,208
S2236,MAGESH KUMAR.T,Independent,UTHIRAMERUR,TAMIL NADU,207
S2284,JEGANATHAN. A,Independent,OMALUR,TAMIL NADU,207
S22165,SATHIYASEELAN. M,Independent,VEDARANYAM,TAMIL NADU,207
S227,S. BENJAMIN MOSES,Independent,MADURAVOYAL,TAMIL NADU,207
S2286,KUMARESAN. M,Independent,EDAPPADI,TAMIL NADU,207
S22163,J.V.DURAI,All India Youth Development Party,NAGAPATTINAM,TAMIL NADU,207
S2251,VIJIYAL,Aanaithinthiya Jananayaka Pathukappu Kazhagam,UTHANGARAI,TAMIL NADU,206
S22137,J.SANTHOSH KUMAR,Independent,KULITHALAI,TAMIL NADU,206
S221,T.GOVINDAN,Independent,GUMMIDIPOONDI,TAMIL NADU,206
S22126,M AHAMED ALI,Independent,MADATHUKULAM,TAMIL NADU,206
S22229,SRIKRISHNAKUMAR.K,Thamizhaka Padaippalar Makkal Katchi,KANNIYAKUMARI,TAMIL NADU,206
S2235,S.PUNNIYAKOTTI,Tamizhaga Vaazhvurimai Katchi,MADURANTAKAM,TAMIL NADU,206
S22161,VENKATESAN. K,Bahujan Samaj Party,MAYILADUTHURAI,TAMIL NADU,206
S2250,GNANASEKARAN. R,Independent,TIRUPPATTUR,TAMIL NADU,206
S2226,KANCHANA. R,Tamizhaga Murpokku Makkal Katchi,VELACHERY,TAMIL NADU,205
S226,G.D. ARUNKUMAR,Independent,AVADI,TAMIL NADU,205
S2299,MOORTHI P.,Independent,ERODE,TAMIL NADU,205
S22228,MANIKANDAN.S,Independent,RADHAPURAM,TAMIL NADU,205
S2233,S. GNANASEKARAN,Independent,THIRUPORUR,TAMIL NADU,205
S22133,MANEESHANKAR. M.G.,Independent,VEDASANDUR,TAMIL NADU,205
S22205,NAGALAKSHMI V,Independent,SIVAKASI,TAMIL NADU,205
S22136,SELVAKUMAR. S,Independent,KRISHNARAYAPURAM,TAMIL NADU,205
S22179,BALASUBRAMANIAN. K.K,Independent,VIRALIMALAI,TAMIL NADU,205
S2275,GOKUL RAJ B,Independent,VIKRAVANDI,TAMIL NADU,205
S2276,RAVICHANDRAN G,Independent,TIRUKKOYILUR,TAMIL NADU,205
S22172,V. KULANDHAIVELU,Independent,PAPANASAM,TAMIL NADU,205
S22116,SUMAN SINGH.R.,Tamizhaga Vaazhvurimai Katchi,SULUR,TAMIL NADU,205
S22165,GOWTHAMAN. M,Independent,VEDARANYAM,TAMIL NADU,204
S22206,GUNASUNDARAM R,Independent,VIRUDHUNAGAR,TAMIL NADU,204
S22222,R.KRISHNAN,Independent,TENKASI,TAMIL NADU,204
S22142,DR. MOHANA CHELVAN. P,Independent,THIRUVERUMBUR,TAMIL NADU,203
S22202,BALAMURUGAN. V,Independent,RAJAPALAYAM,TAMIL NADU,203
S22132,PRADEEP. M,Puthiya Tamilagam,DINDIGUL,TAMIL NADU,203
S22190,BALAMURUGAN.R,Independent,SHOLAVANDAN,TAMIL NADU,203
S22102,PALANISAMY,Independent,KANGAYAM,TAMIL NADU,203
S222,VENKATESAN.S,Independent,PONNERI,TAMIL NADU,203
S2220,MOHAMED GHOUSE.H,Tamizhaga Vaazhvurimai Katchi,THOUSAND LIGHTS,TAMIL NADU,203
S224,E.KOTHANDAN,Independent,THIRUVALLUR,TAMIL NADU,203
S22114,DINESHKUMAR,Independent,TIRUPPUR,TAMIL NADU,203
S2267,SILAMBARASAN. C,Independent,ARANI,TAMIL NADU,202
S227,PONMUTHU RAMESH,Independent,MADURAVOYAL,TAMIL NADU,202
S2245,RAJA. M,Tamizhaga Vaazhvurimai Katchi,KILVAITHINANKUPPAM,TAMIL NADU,202
S22227,S. SHUNMUGA SUNDARAM,Naam Indiar Party,NANGUNERI,TAMIL NADU,202
S2258,SELVAM. V.,Independent,PENNAGARAM,TAMIL NADU,202
S22160,PETHAPERUMAL.K,Tamizhaga Vaazhvurimai Katchi,SIRKAZHI,TAMIL NADU,201
S2272,MOHAN. A,MAKKAL SAKTHI KATCHI,TINDIVANAM,TAMIL NADU,201
S22149,RAJKUMAR K,Independent,ARIYALUR,TAMIL NADU,201
S22217,M .LAKSHMANAN,Independent,OTTAPIDARAM,TAMIL NADU,201
S22121,S.S.SUNDHARAM,Rashtriya Samaj Dal (R),SINGANALLUR,TAMIL NADU,201
S22172,A S THANGARASU,Independent,PAPANASAM,TAMIL NADU,201
S22200,KARUPPAIAH.G,Independent,BODINAYAKANUR,TAMIL NADU,201
S22226,ESAKKIMUTHU,Puthiya Makkal Tamil Desam Katchi,PALAYAMKOTTAI,TAMIL NADU,201
S22100,M.RAMESH,Namathu Kongu Munnetra Kalagam,MODAKKURICHI,TAMIL NADU,200
S22129,K. KATHIRESAN,Independent,ATHOOR,TAMIL NADU,200
S22205,VENKATESH V,Independent,SIVAKASI,TAMIL NADU,199
S2272,PON.SIVAKUMAR,Independent,TINDIVANAM,TAMIL NADU,199
S2293,K DURAISAMY,Ganasangam Party of India,SENTHAMANGALAM,TAMIL NADU,199
S22223,R KOTHERIMOHIDEEN,Independent,ALANGULAM,TAMIL NADU,199
S22113,R.VISHNUMOORTHY,Independent,TIRUPPUR,TAMIL NADU,198
S223,DR.A.V.NARENDRAN,Independent,TIRUTTANI,TAMIL NADU,198
S229,S.SIVAKUMAR,Independent,MADAVARAM,TAMIL NADU,198
S2272,DEVAKUMARAN. E,Independent,TINDIVANAM,TAMIL NADU,198
S22161,ANANTHAKUMAR. R,Independent,MAYILADUTHURAI,TAMIL NADU,198
S2271,KRISHNAMURTHY K,Independent,MAILAM,TAMIL NADU,198
S2265,KAMARAJ. G,Independent,KALASAPAKKAM,TAMIL NADU,198
S2210,DILLI KUMAR. R,Democratic National Allegiance,THIRUVOTTIYUR,TAMIL NADU,198
S2239,S.SENTHILKUMAR,Vanchit Bahujan Aaghadi,SHOLINGUR,TAMIL NADU,197
S2238,T. MURALIDHARAN,Independent,ARAKKONAM,TAMIL NADU,197
S2273,RADHIKA S,Independent,VANUR,TAMIL NADU,197
S22132,BABU. S,Independent,DINDIGUL,TAMIL NADU,197
S2284,MANOKARAN. A,Independent,OMALUR,TAMIL NADU,197
S2242,V.GANDHI,Vanchit Bahujan Aaghadi,ARCOT,TAMIL NADU,197
S2291,VAIDESSWARA PRASAD. N,Independent,VEERAPANDI,TAMIL NADU,197
S2218,SANKAR A,Independent,HARBOUR,TAMIL NADU,197
S22106,MALARVIZHI,Party for the Rights of Other backward Classes,GOBICHETTIPALAYAM,TAMIL NADU,197
S22234,BERRILA. L,Independent,KILLIYOOR,TAMIL NADU,197
S22105,KARTHI.M,Independent,ANTHIYUR,TAMIL NADU,197
S2262,A POONGODI,Independent,CHENGAM,TAMIL NADU,197
S22113,P.RAVI,Independent,TIRUPPUR,TAMIL NADU,196
S22201,THASTHAKEER I,Independent,CUMBUM,TAMIL NADU,196
S22223,W JAYSON,Independent,ALANGULAM,TAMIL NADU,196
S2281,TAMILARASAN. T,Independent,GANGAVALLI,TAMIL NADU,196
S2280,RAJIVGANDHI S,Independent,KALLAKURICHI,TAMIL NADU,196
S22189,ARASU S,Independent,MADURAI EAST,TAMIL NADU,196
S22212,K.GANGAI AMARAN,Independent,MUDHUKULATHUR,TAMIL NADU,196
S2298,R.VAIRAM,Independent,ERODE,TAMIL NADU,196
S22171,AROKIYARAJ V,Tamizhaga Vaazhvurimai Katchi,KUMBAKONAM,TAMIL NADU,196
S226,R. MANIKANDAN,Independent,AVADI,TAMIL NADU,195
S22119,DEEPA.G.S,Independent,THONDAMUTHUR,TAMIL NADU,195
S22228,ANAND PRASAD,Independent,RADHAPURAM,TAMIL NADU,195
S22190,THANGAPANDI.P,Tamizhaga Vaazhvurimai Katchi,SHOLAVANDAN,TAMIL NADU,195
S2247,DEVENDRAN.J,Tamizhaga Vaazhvurimai Katchi,VANIYAMBADI,TAMIL NADU,195
S2243,K.VIMALA,Naam Indiar Party,VELLORE,TAMIL NADU,195
S22208,PALANIYANDI.M,Independent,TIRUCHULI,TAMIL NADU,195
S22176,SURESH R,Independent,PATTUKKOTTAI,TAMIL NADU,195
S22186,RAMESH K,Independent,SIVAGANGA,TAMIL NADU,195
S2248,SASI REKA. Y,Makkal Arasial Katchi,AMBUR,TAMIL NADU,194
S22207,GANESAN. V,Puthiya Makkal Tamil Desam Katchi,ARUPPUKKOTTAI,TAMIL NADU,194
S22218,RAMACHANDRAN.R,Bahujan Samaj Party,KOVILPATTI,TAMIL NADU,194
S22160,BABUSANKAR.R,Our Mahathma National Party,SIRKAZHI,TAMIL NADU,194
S22229,SIVALINGAM.C,Naam Indiar Party,KANNIYAKUMARI,TAMIL NADU,194
S22142,VISITHRA. S,Bahujan Samaj Party,THIRUVERUMBUR,TAMIL NADU,194
S22233,VENKADEASAN. K,Thamizhaka Padaippalar Makkal Katchi,VILAVANCODE,TAMIL NADU,194
S22114,KESAVAMURTHI. N,Independent,TIRUPPUR,TAMIL NADU,194
S2275,STALIN D,Aanaithinthiya Jananayaka Pathukappu Kazhagam,VIKRAVANDI,TAMIL NADU,194
S2248,KUMARAVEL. P,Independent,AMBUR,TAMIL NADU,193
S22204,MAHESHKUMAR. M,Independent,SATTUR,TAMIL NADU,193
S22180,D. RAMESH,Independent,PUDUKKOTTAI,TAMIL NADU,193
S22107,GOPALAN.M,Independent,BHAVANISAGAR,TAMIL NADU,193
S22232,ARUL MANI. H,Independent,PADMANABHAPURAM,TAMIL NADU,193
S22181,CHINNATHAMBI.P,Independent,THIRUMAYAM,TAMIL NADU,193
S22146,SELVAM .G,Independent,THURAIYUR,TAMIL NADU,193
S22113,K.ANAND,Independent,TIRUPPUR,TAMIL NADU,193
S2294,ARAVINTH S,Independent,NAMAKKAL,TAMIL NADU,193
S2250,NALLATHAMBI. R,Independent,TIRUPPATTUR,TAMIL NADU,192
S2295,PARAMESHWARI S,Independent,PARAMATHI-VELUR,TAMIL NADU,192
S22143,JOSEPHIN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,LALGUDI,TAMIL NADU,192
S2276,GOWTHAM S,Independent,TIRUKKOYILUR,TAMIL NADU,192
S22180,R. SIVAKUMAR,Independent,PUDUKKOTTAI,TAMIL NADU,192
S22123,V. KARTHIKEYAN,Independent,POLLACHI,TAMIL NADU,192
S22128,MANIKANNAN. A,Independent,ODDANCHATRAM,TAMIL NADU,192
S2259,SUNDARAMOORTHY. M.,Independent,DHARMAPURI,TAMIL NADU,192
S2244,V.VINOTHKANNA,Tamizhaga Vaazhvurimai Katchi,ANAIKATTU,TAMIL NADU,192
S2285,MURUGAN. P,Independent,METTUR,TAMIL NADU,192
S22227,SUDAROLI S.MURUGAN YADHAV B.COM,Independent,NANGUNERI,TAMIL NADU,191
S2294,MANIKANDAN R,Independent,NAMAKKAL,TAMIL NADU,191
S2243,U.VIJAYA KUMAR,Independent,VELLORE,TAMIL NADU,191
S229,G.PRABU,Independent,MADAVARAM,TAMIL NADU,191
S22204,VIJENDRAN. G,Independent,SATTUR,TAMIL NADU,190
S22233,JOSELAL L.V,Independent,VILAVANCODE,TAMIL NADU,190
S22111,C.MAHENDRAN,Independent,METTUPPALAYAM,TAMIL NADU,190
S22180,R. RAMACHANDRAN,Independent,PUDUKKOTTAI,TAMIL NADU,190
S2255,GANESH.M,Independent,HOSUR,TAMIL NADU,190
S22194,MUTHUKUMAR S,Independent,MADURAI WEST,TAMIL NADU,190
S22194,VENKATESAN M,Independent,MADURAI WEST,TAMIL NADU,190
S22204,SARAVANAN. P,Independent,SATTUR,TAMIL NADU,190
S22159,BABU .B,Rashtriya Samaj Dal (R),KATTUMANNARKOIL,TAMIL NADU,189
S22200,RAJA.M,Vishwa Tamil Kazhagam,BODINAYAKANUR,TAMIL NADU,189
S22148,RAJA. S.P,Tamizhaga Vaazhvurimai Katchi,KUNNAM,TAMIL NADU,189
S22234,JUSTIN. M,Independent,KILLIYOOR,TAMIL NADU,189
S2227,R RAVICHANDRAN,Independent,SHOZHINGANALLUR,TAMIL NADU,189
S2296,BALAJI CHEZHIAN P,Independent,TIRUCHENGODU,TAMIL NADU,189
S22223,U ARAVIND,Independent,ALANGULAM,TAMIL NADU,189
S22112,ARUMUGAM. P,Independent,AVANASHI,TAMIL NADU,188
S2263,ADHITHYA PALANISAMY. A,Independent,TIRUVANNAMALAI,TAMIL NADU,188
S229,V.MURTHY,Independent,MADAVARAM,TAMIL NADU,188
S22172,K. RAJENDRAN,Independent,PAPANASAM,TAMIL NADU,188
S2260,JAMUNARANI. M,Naadaalum Makkal Katchi,PAPPIREDDIPATTI,TAMIL NADU,187
S22190,RANJITH KUMAR.S,Independent,SHOLAVANDAN,TAMIL NADU,187
S2240,V. CHANDRAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,KATPADI,TAMIL NADU,187
S22216,VASANTH FERNANDO. T,Independent,SRIVAIKUNTAM,TAMIL NADU,187
S2269,UDHAYAKUMAR. N,Independent,VANDAVASI,TAMIL NADU,187
S22144,BALU. M,Puthiya Tamilagam,MANACHANALLUR,TAMIL NADU,186
S2221,S.DHAYALAN,Thamizhaga Munnetra Congress,ANNA NAGAR,TAMIL NADU,186
S22190,GUNASEKARAN.P,Independent,SHOLAVANDAN,TAMIL NADU,186
S224,N. BALAKRISHNAN,Independent,THIRUVALLUR,TAMIL NADU,186
S2297,A.MURUGANANDHAN,Independent,KUMARAPALAYAM,TAMIL NADU,185
S22119,SIVARAMAN.C,Independent,THONDAMUTHUR,TAMIL NADU,185
S2219,MIRZA SAFDER ALI,Independent,CHEPAUK-THIRUVALLIKENI,TAMIL NADU,185
S2254,GOVINDARAJ.G.J,Independent,VEPPANAHALLI,TAMIL NADU,185
S22132,RAMUTHEVAR. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,DINDIGUL,TAMIL NADU,184
S22115,K.SAKTHIVEL,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,PALLADAM,TAMIL NADU,184
S22201,ASHOK KUMAR A,Independent,CUMBUM,TAMIL NADU,184
S2267,SAKTHIVEL. S,Independent,ARANI,TAMIL NADU,184
S22133,BOOMIRAJ. K,Samaniya Makkal Nala Katchi,VEDASANDUR,TAMIL NADU,184
S224,N. NAGENDRABABU,Independent,THIRUVALLUR,TAMIL NADU,184
S2232,P.GEORGE DEVADOSS,Independent,CHENGALPATTU,TAMIL NADU,184
S22182,S MALAIYANDI,Akila Inthiya Makkal Marumalarchi Kazhakam,ALANGUDI,TAMIL NADU,184
S2214,DHAYANIDHI D,Independent,VILLIVAKKAM,TAMIL NADU,184
S2288,THIYAGARAJAN.M,Independent,SALEM,TAMIL NADU,184
S2297,P.SENTHILKUMAR,Independent,KUMARAPALAYAM,TAMIL NADU,184
S22119,VIJAYA.K,Independent,THONDAMUTHUR,TAMIL NADU,183
S22129,S. BALA MURUGAN,Tamizhaga Vaazhvurimai Katchi,ATHOOR,TAMIL NADU,183
S2239,A.PALANI,Independent,SHOLINGUR,TAMIL NADU,183
S2292,ARULRAJU G,Anaithinthiya Anna Dravida Makkal Seyal katchi,RASIPURAM,TAMIL NADU,183
S2292,AMPULIMADHAN M,Independent,RASIPURAM,TAMIL NADU,183
S22143,E. YESUDOSS,Tamilaga Makkal Nala Katchi,LALGUDI,TAMIL NADU,183
S22138,P. CHINNAN,Independent,MANAPPARAI,TAMIL NADU,183
S22220,B. VEERALAKSHMI,Tamilaga Makkal Nala Katchi,VASUDEVANALLUR,TAMIL NADU,183
S22198,GOPINATH.P,Independent,ANDIPATTI,TAMIL NADU,183
S22219,S. MUTHUSELVAN,Independent,SANKARANKOVIL,TAMIL NADU,183
S22219,J. PANDI,Bharatha Makkal Katchi,SANKARANKOVIL,TAMIL NADU,183
S22137,K.HAKKIM,Independent,KULITHALAI,TAMIL NADU,182
S2268,PALANI. M,Tamizhaga Vaazhvurimai Katchi,CHEYYAR,TAMIL NADU,182
